,0
9101,361149.5223221
9102,361149.5224859
9103,361149.5378931
9104,361149.5381126
9105,361149.5385768
9106,361149.5388796
9107,361149.5530531
9108,361149.5531941
9109,361149.5537437
9110,361149.5537867
9111,361149.5683678
9112,361149.5684128
9113,361149.5684489
9114,361149.5684647
9115,361149.599128
9116,361149.6307506
9117,361149.6308335
9118,361149.6309746
9119,361149.6457379
9120,361149.6458486
9121,361149.6459039
9122,361149.645947
9123,361149.6459749
9124,361149.6460018
9125,361149.6460265
9126,361149.6460867
9127,361149.6461212
9128,361149.6613817
9129,361149.6614475
9130,361149.6616314
9131,361149.6616914
9132,361149.6617344
9133,361149.6617627
9134,361149.6617907
9135,361149.661815
9136,361149.6770007
9137,361149.6771647
9138,361149.6774479
9139,361149.6776328
9140,361149.6777472
9141,361149.6931036
9142,361149.693428
9143,361149.6937604
9144,361149.6939035
9145,361149.6944713
9146,361149.7083112
9147,361149.7084351
9148,361149.7085091
9149,361149.7400743
9150,361149.7402349
9151,361149.7402633
9152,361149.7557325
9153,361149.7558779
9154,361149.7561469
9155,361149.7564273
9156,361149.7711765
9157,361149.7714428
9158,361149.7717543
9159,361149.7719433
9160,361149.7721457
9161,361149.7871178
9162,361149.7873376
9163,361149.7876992
9164,361149.7883001
9165,361149.7884569
9166,361149.7885069
9167,361149.7885407
9168,361149.7885716
9169,361149.7886029
9170,361149.8027859
9171,361149.8029845
9172,361149.8186393
9173,361149.8188046
9174,361149.8188528
9175,361149.8188854
9176,361149.8189136
9177,361149.8352664
9178,361149.8353618
9179,361149.8354925
9180,361149.8355609
9181,361149.8511161
9182,361149.851214
9183,361149.8513443
9184,361149.8515167
9185,361149.8515479
9186,361149.8674444
9187,361149.8676373
9188,361149.8680038
9189,361149.8681458
9190,361149.8682683
9191,361149.8826615
9192,361149.8828102
9193,361149.8829657
9194,361149.8982291
9195,361149.8982679
9196,361149.9134202
9197,361149.9136088
9198,361149.9137074
9199,361149.9137203
9200,361149.9137299
9201,361149.9290133
9202,361149.9290489
9203,361149.9291694
9204,361149.9438837
9205,361149.9439751
9206,361149.9440183
9207,361149.9442723
9208,361149.9750814
9209,361149.9751265
9210,361149.9900233
9211,361149.9900645
9212,361149.9900752
9213,361150.0055808
9214,361150.005756
9215,361150.0057843
9216,361150.0059253
9217,361150.0059602
9218,361150.006226
9219,361150.0063674
9220,361150.0065136
9221,361150.0067817
9222,361150.0210764
9223,361150.021331
9224,361150.0217794
9225,361150.0218266
9226,361150.0218477
9227,361150.0218806
9228,361150.0368818
9229,361150.0370689
9230,361150.0372145
9231,361150.0373997
9232,361150.0374466
9233,361150.0516567
9234,361150.0519141
9235,361150.0520903
9236,361150.0523877
9237,361150.0671304
9238,361150.0672123
9239,361150.0674628
9240,361150.0819819
9241,361150.0821771
9242,361150.0982039
9243,361150.098388
9244,361150.0986599
9245,361150.0988752
9246,361150.0989343
9247,361150.1137123
9248,361150.1137537
9249,361150.1138689
9250,361150.1139161
9251,361150.1293895
9252,361150.1295602
9253,361150.1297392
9254,361150.1447719
9255,361150.1450394
9256,361150.1451573
9257,361150.1454609
9258,361150.160188
9259,361150.1604221
9260,361150.1610196
9261,361150.1613286
9262,361150.1614097
9263,361150.1756348
9264,361150.1758202
9265,361150.1759732
9266,361150.1761409
9267,361150.1917002
9268,361150.1919698
9269,361150.1921347
9270,361150.2067102
9271,361150.2070009
9272,361150.207866
9273,361150.2080441
9274,361150.2218807
9275,361150.2221085
9276,361150.2225336
9277,361150.2227
9278,361150.2375789
9279,361150.2378218
9280,361150.238063
9281,361150.2384407
9282,361150.2388392
9283,361150.2536604
9284,361150.253958
9285,361150.2541003
9286,361150.2544699
9287,361150.2697499
9288,361150.2700348
9289,361150.2701005
9290,361150.2849262
9291,361150.2851801
9292,361150.2853935
9293,361150.2855165
9294,361150.3003592
9295,361150.3005028
9296,361150.3016639
9297,361150.3016902
9298,361150.3160928
9299,361150.3473661
9300,361150.3474758
9301,361150.3475341
9302,361150.3478588
9303,361150.378149
9304,361150.3935795
9305,361150.3939013
9306,361150.3944326
9307,361150.3946068
9308,361150.4095939
9309,361150.4098981
9310,361150.4100217
9311,361150.4102137
9312,361150.410264
9313,361150.4103009
9314,361150.4103326
9315,361150.4249297
9316,361150.4252214
9317,361150.4255453
9318,361150.4256616
9319,361150.4258112
9320,361150.4261667
9321,361150.4262798
9322,361150.4263194
9323,361150.4263534
9324,361150.4263864
9325,361150.4264253
9326,361150.4264451
9327,361150.4403466
9328,361150.4406151
9329,361150.4410274
9330,361150.4414059
9331,361150.442132
9332,361150.4424342
9333,361150.4436679
9334,361150.4559374
9335,361150.4714095
9336,361150.4715838
9337,361150.4717771
9338,361150.4721239
9339,361150.472238
9340,361150.4868819
9341,361150.4871051
9342,361150.487274
9343,361150.4874359
9344,361150.5022371
9345,361150.5023707
9346,361150.5026611
9347,361150.5028152
9348,361150.5182044
9349,361150.5184558
9350,361150.5188372
9351,361150.5191435
9352,361150.5192969
9353,361150.5339575
9354,361150.5340634
9355,361150.5342776
9356,361150.5495078
9357,361150.5497416
9358,361150.5498885
9359,361150.5656086
9360,361150.5657986
9361,361150.5659697
9362,361150.5661835
9363,361150.5664758
9364,361150.5811258
9365,361150.5813626
9366,361150.5820188
9367,361150.5822843
9368,361150.5825346
9369,361150.5964261
9370,361150.6119159
9371,361150.6122181
9372,361150.6122624
9373,361150.6122935
9374,361150.6123214
9375,361150.6270723
9376,361150.6272187
9377,361150.6273639
9378,361150.6428397
9379,361150.6431224
9380,361150.6433229
9381,361150.6436117
9382,361150.6439461
9383,361150.6442618
9384,361150.6583112
9385,361150.6586827
9386,361150.6589616
9387,361150.674136
9388,361150.6746352
9389,361150.6749028
9390,361150.6753305
9391,361150.6756916
9392,361150.7047789
9393,361150.7349513
9394,361150.7349961
9395,361150.7350308
9396,361150.7350648
9397,361150.7352935
9398,361150.7505726
9399,361150.7506218
9400,361150.7508324
9401,361150.751058
9402,361150.7511904
9403,361150.7513616
9404,361150.7661072
9405,361150.7661385
9406,361150.7661519
9407,361150.7662129
9408,361150.781678
9409,361150.781716
9410,361150.7817285
9411,361150.7817723
9412,361150.7817948
9413,361150.7818163
9414,361150.7818636
9415,361150.7819068
9416,361150.796592
9417,361150.7969382
9418,361150.7970431
9419,361150.7970733
9420,361150.797102
9421,361150.8121013
9422,361150.8122749
9423,361150.8123254
9424,361150.8123757
9425,361150.8279918
9426,361150.8281005
9427,361150.8281358
9428,361150.8281612
9429,361150.8281852
9430,361150.8446811
9431,361150.8448172
9432,361150.8448604
9433,361150.8448746
9434,361150.8601267
9435,361150.860306
9436,361150.8603876
9437,361150.8604325
9438,361150.8606067
9439,361150.8760511
9440,361150.8763953
9441,361150.8922975
9442,361150.8924646
9443,361150.8925656
9444,361150.89267
9445,361150.9080993
9446,361150.9083583
9447,361150.908724
9448,361150.9088678
9449,361150.9091562
9450,361150.9100269
9451,361150.9237992
9452,361150.9395895
9453,361150.9396441
9454,361150.9398289
9455,361150.9399953
9456,361150.9400295
9457,361150.9550935
9458,361150.9552313
9459,361150.9556651
9460,361150.970505
9461,361150.9707518
9462,361150.9710843
9463,361150.971115
9464,361150.9711393
9465,361150.9711624
9466,361150.9859872
9467,361150.9861519
9468,361150.9861775
9469,361151.0168205
9470,361151.0168802
9471,361151.0169104
9472,361151.0324524
9473,361151.0325133
9474,361151.032557
9475,361151.0325701
9476,361151.032598
9477,361151.0326629
9478,361151.0484216
9479,361151.0485766
9480,361151.0486071
9481,361151.0486233
9482,361151.048632
9483,361151.0486407
9484,361151.0486498
9485,361151.0797283
9486,361151.0797976
9487,361151.0950129
9488,361151.1104587
9489,361151.1106617
9490,361151.1111253
9491,361151.1263635
9492,361151.1264717
9493,361151.1264988
9494,361151.1268959
9495,361151.1271304
9496,361151.1274242
9497,361151.1275066
9498,361151.1420343
9499,361151.1423749
9500,361151.1430228
9501,361151.1431633
9502,361151.1432787
9503,361151.1433833
9504,361151.1434899
9505,361151.1435959
9506,361151.1574902
9507,361151.1577067
9508,361151.1581713
9509,361151.1583211
9510,361151.1583467
9511,361151.1583675
9512,361151.1584481
9513,361151.1585547
9514,361151.1724497
9515,361151.1725903
9516,361151.1728825
9517,361151.1879663
9518,361151.1880982
9519,361151.1881435
9520,361151.2034147
9521,361151.2035164
9522,361151.2035498
9523,361151.2197506
9524,361151.2197984
9525,361151.2198171
9526,361151.2198268
9527,361151.2348914
9528,361151.2353338
9529,361151.2357061
9530,361151.2357781
9531,361151.2358195
9532,361151.2501247
9533,361151.2503379
9534,361151.2505113
9535,361151.2660294
9536,361151.2662893
9537,361151.2664482
9538,361151.2666273
9539,361151.2813324
9540,361151.2815647
9541,361151.28237
9542,361151.283002
9543,361151.2831392
9544,361151.2965973
9545,361151.2968267
9546,361151.2969245
9547,361151.3126387
9548,361151.313019
9549,361151.3131075
9550,361151.3139036
9551,361151.3286171
9552,361151.3288055
9553,361151.329767
9554,361151.3449405
9555,361151.3449701
9556,361151.3453327
9557,361151.3454894
9558,361151.3456031
9559,361151.3602131
9560,361151.3602434
9561,361151.3602647
9562,361151.3603002
9563,361151.3759841
9564,361151.376649
9565,361151.3767267
9566,361151.376753
9567,361151.3912131
9568,361151.3913487
9569,361151.3913834
9570,361151.4068343
9571,361151.4071122
9572,361151.4072665
9573,361151.4073895
9574,361151.4379862
9575,361151.4381064
9576,361151.4690344
9577,361151.4693273
9578,361151.4697489
9579,361151.4701991
9580,361151.4703344
9581,361151.4703968
9582,361151.470472
9583,361151.485132
9584,361151.4854523
9585,361151.4855758
9586,361151.4860111
9587,361151.4861758
9588,361151.4863195
9589,361151.5006096
9590,361151.5010291
9591,361151.5015109
9592,361151.5016825
9593,361151.5018136
9594,361151.5019401
9595,361151.5020732
9596,361151.516128
9597,361151.5162249
9598,361151.5163851
9599,361151.5166817
9600,361151.5167466
9601,361151.5168185
9602,361151.5317209
9603,361151.5319826
9604,361151.5473107
9605,361151.547491
9606,361151.5476396
9607,361151.5477485
9608,361151.547863
9609,361151.5479909
9610,361151.5624629
9611,361151.5625748
9612,361151.5627354
9613,361151.5627774
9614,361151.5780638
9615,361151.5781745
9616,361151.5938593
9617,361151.5939706
9618,361151.594051
9619,361151.5941658
9620,361151.5948564
9621,361151.6095804
9622,361151.6097856
9623,361151.6100153
9624,361151.6256394
9625,361151.6260671
9626,361151.6261089
9627,361151.6263555
9628,361151.6575357
9629,361151.6575888
9630,361151.6578817
9631,361151.6584834
9632,361151.6586319
9633,361151.6726664
9634,361151.6728256
9635,361151.6730036
9636,361151.6731225
9637,361151.6732679
9638,361151.6733682
9639,361151.6886257
9640,361151.6888474
9641,361151.689278
9642,361151.6896553
9643,361151.690247
9644,361151.6903774
9645,361151.7039364
9646,361151.7039894
9647,361151.7040338
9648,361151.7040776
9649,361151.720866
9650,361151.7222391
9651,361151.7223508
9652,361151.7223746
9653,361151.7361563
9654,361151.7362067
9655,361151.7362181
9656,361151.7515791
9657,361151.7520679
9658,361151.7522961
9659,361151.7526795
9660,361151.7676269
9661,361151.7676746
9662,361151.7676899
9663,361151.7677176
9664,361151.7677557
9665,361151.7829988
9666,361151.8145887
9667,361151.8146387
9668,361151.8297511
9669,361151.8298044
9670,361151.8452419
9671,361151.8453117
9672,361151.8454874
9673,361151.845517
9674,361151.8457171
9675,361151.8458711
9676,361151.846025
9677,361151.8461846
9678,361151.8463868
9679,361151.8465512
9680,361151.8610055
9681,361151.8612686
9682,361151.8613835
9683,361151.861404
9684,361151.861608
9685,361151.8616484
9686,361151.8769592
9687,361151.8773229
9688,361151.8774197
9689,361151.8778302
9690,361151.8781958
9691,361151.8782318
9692,361151.891993
9693,361151.8921543
9694,361151.8923021
9695,361151.9069798
9696,361151.9071828
9697,361151.9073655
9698,361151.907494
9699,361151.9220757
9700,361151.9222388
9701,361151.922365
9702,361151.9224801
9703,361151.9225918
9704,361151.9374537
9705,361151.9375193
9706,361151.9375656
9707,361151.9375958
9708,361151.9526827
9709,361151.9528734
9710,361151.9529343
9711,361151.9529747
9712,361151.9684801
9713,361151.9685206
9714,361151.9685346
9715,361151.9693009
9716,361151.9834627
9717,361151.9837577
9718,361151.983935
9719,361151.9989484
9720,361151.9990901
9721,361151.9991232
9722,361151.9991506
9723,361152.0148176
9724,361152.0149785
9725,361152.0150081
9726,361152.0150568
9727,361152.0303109
9728,361152.0304109
9729,361152.0305195
9730,361152.0306403
9731,361152.0461241
9732,361152.0463174
9733,361152.0464268
9734,361152.0464794
9735,361152.0464971
9736,361152.061208
9737,361152.0766768
9738,361152.0769571
9739,361152.0771337
9740,361152.0918053
9741,361152.0920698
9742,361152.0922291
9743,361152.0925229
9744,361152.0927753
9745,361152.0929094
9746,361152.0930328
9747,361152.1081747
9748,361152.1084671
9749,361152.1085795
9750,361152.1088095
9751,361152.1243196
9752,361152.1244904
9753,361152.1395354
9754,361152.1397422
9755,361152.1399111
9756,361152.1400648
9757,361152.1549519
9758,361152.1552015
9759,361152.1559677
9760,361152.1560411
9761,361152.1861144
9762,361152.2026377
9763,361152.2028005
9764,361152.2029447
9765,361152.2033895
9766,361152.2035469
9767,361152.203679
9768,361152.2178177
9769,361152.217981
9770,361152.2180127
9771,361152.2180496
9772,361152.2181615
9773,361152.2182825
9774,361152.2329939
9775,361152.2330828
9776,361152.2332175
9777,361152.233263
9778,361152.2333105
9779,361152.2334803
9780,361152.2335156
9781,361152.2483411
9782,361152.2486426
9783,361152.2490685
9784,361152.2492472
9785,361152.2638699
9786,361152.2641084
9787,361152.2641438
9788,361152.2791596
9789,361152.2794803
9790,361152.2948943
9791,361152.3100329
9792,361152.3103195
9793,361152.3104137
9794,361152.3104689
9795,361152.3105255
9796,361152.31058
9797,361152.3259121
9798,361152.3262405
9799,361152.3266488
9800,361152.3273876
9801,361152.327501
9802,361152.327594
9803,361152.3276614
9804,361152.3411365
9805,361152.3414152
9806,361152.3415358
9807,361152.3420327
9808,361152.3429028
9809,361152.3559995
9810,361152.3562616
9811,361152.3715981
9812,361152.3719125
9813,361152.3720711
9814,361152.3724111
9815,361152.3728565
9816,361152.3729845
9817,361152.3878413
9818,361152.3883621
9819,361152.3887303
9820,361152.4038346
9821,361152.4039856
9822,361152.4041572
9823,361152.41929
9824,361152.419483
9825,361152.4196697
9826,361152.4199392
9827,361152.4200963
9828,361152.43498
9829,361152.4350468
9830,361152.4350689
9831,361152.4351688
9832,361152.4504772
9833,361152.450709
9834,361152.4508661
9835,361152.4512083
9836,361152.4660424
9837,361152.4663236
9838,361152.4665808
9839,361152.4821232
9840,361152.482357
9841,361152.4826128
9842,361152.4980003
9843,361152.4983181
9844,361152.4989269
9845,361152.4991066
9846,361152.4993281
9847,361152.5133429
9848,361152.5134535
9849,361152.5136122
9850,361152.5137373
9851,361152.545141
9852,361152.5763142
9853,361152.5766238
9854,361152.5917218
9855,361152.5921471
9856,361152.5924241
9857,361152.5927911
9858,361152.5930703
9859,361152.5931933
9860,361152.5932841
9861,361152.5933693
9862,361152.6074468
9863,361152.6076494
9864,361152.6077797
9865,361152.6081718
9866,361152.60822
9867,361152.6082565
9868,361152.6230312
9869,361152.6231393
9870,361152.6233405
9871,361152.6236153
9872,361152.6240268
9873,361152.6243019
9874,361152.6244528
9875,361152.6245845
9876,361152.6246375
9877,361152.6246629
9878,361152.6384526
9879,361152.638749
9880,361152.6390092
9881,361152.639047
9882,361152.6390717
9883,361152.6536179
9884,361152.653995
9885,361152.6690772
9886,361152.6692756
9887,361152.6694329
9888,361152.6698088
9889,361152.6846393
9890,361152.6849617
9891,361152.6849985
9892,361152.6853145
9893,361152.6855259
9894,361152.7004584
9895,361152.7005401
9896,361152.7006591
9897,361152.7160982
9898,361152.7162878
9899,361152.716873
9900,361152.7170423
9901,361152.7172611
9902,361152.7172992
9903,361152.7316626
9904,361152.7318104
9905,361152.7319263
9906,361152.7482985
9907,361152.7485487
9908,361152.7487295
9909,361152.7648875
9910,361152.7652514
9911,361152.7654179
9912,361152.7657429
9913,361152.7798698
9914,361152.7801167
9915,361152.7805186
9916,361152.7807503
9917,361152.7808279
9918,361152.7949518
9919,361152.7952206
9920,361152.7953849
9921,361152.8106605
9922,361152.8108496
9923,361152.8113172
9924,361152.8115019
9925,361152.8262772
9926,361152.8265667
9927,361152.8267434
9928,361152.8268664
9929,361152.8269799
9930,361152.8414883
9931,361152.8417578
9932,361152.841932
9933,361152.8419574
9934,361152.8563443
9935,361152.8573228
9936,361152.8719259
9937,361152.8720724
9938,361152.8722992
9939,361152.8725182
9940,361152.8727188
9941,361152.8877731
9942,361152.8880985
9943,361152.9350326
9944,361152.9351711
9945,361152.9656867
9946,361152.9657758
9947,361152.9658132
9948,361152.9809104
9949,361152.9809666
